image,date,boxfgloss,boxbgloss,bigloss
20200814_clip_36_1548_image_0024,20200814,0.005781992356262478,0.024473492910518226,0.023714641109108925
20200814_clip_36_1548_image_0026,20200814,0.005597714396759591,0.02583874990529201,0.024935904890298843
20200814_clip_36_1548_image_0028,20200814,0.006964618618349898,0.02487893213216502,0.024184906855225563
20200814_clip_36_1548_image_0030,20200814,0.009318503347392582,0.02538663912325022,0.024883605539798737
20200814_clip_36_1548_image_0032,20200814,0.006041702039418653,0.025262258719761767,0.02487153559923172
20200814_clip_36_1548_image_0034,20200814,0.00562352531063143,0.02477917257365995,0.024455411359667778
20200814_clip_36_1548_image_0036,20200814,0.00601243482446165,0.025116682015145525,0.024789204820990562
20200814_clip_36_1548_image_0038,20200814,0.0050272921742701765,0.024910017020242592,0.02451443485915661
20200814_clip_36_1548_image_0040,20200814,0.0032503082801827164,0.024907853338256573,0.02424030192196369
20200814_clip_36_1548_image_0042,20200814,0.003906704384040092,0.0245564807584636,0.02389792911708355
20200814_clip_36_1548_image_0044,20200814,0.004239267822936203,0.02545484065285616,0.024886073544621468
20200814_clip_36_1548_image_0046,20200814,0.004771535599618537,0.025303327066809413,0.0247932318598032
20200814_clip_36_1548_image_0048,20200814,0.004221845436933321,0.02491787781540097,0.02424977906048298
20200814_clip_36_1548_image_0050,20200814,0.00422787914403338,0.025106821100344363,0.024319274351000786
20200814_clip_36_1548_image_0052,20200814,0.004147218721781438,0.025285556210985386,0.02452288568019867
20200814_clip_36_1548_image_0054,20200814,0.003965822027783338,0.025561820464606463,0.02465602196753025
20200814_clip_36_1548_image_0056,20200814,0.004746293442700632,0.026057078168612715,0.025335483253002167
20200814_clip_36_1548_image_0058,20200814,0.006503370955241987,0.025879700939666152,0.02525717206299305
20200814_clip_36_1548_image_0060,20200814,0.004938481000517069,0.02493489844366061,0.024492399767041206
20200814_clip_36_1548_image_0062,20200814,0.0042115289410886644,0.024883539329201548,0.024458101019263268
20200814_clip_36_1548_image_0064,20200814,0.004679336528043102,0.02477488966603369,0.024390622973442078
20200814_clip_36_1548_image_0066,20200814,0.004809046032625585,0.024761726667424214,0.02440497651696205
20200814_clip_36_1548_image_0068,20200814,0.003985994402931578,0.024874413442974252,0.024425026029348373
20200814_clip_36_1548_image_0070,20200814,0.003433157974627793,0.024855142990152037,0.02424781210720539
20200814_clip_36_1548_image_0072,20200814,0.002811454159954336,0.0237738538368732,0.02290901355445385
20200814_clip_36_1548_image_0074,20200814,0.0032145593326595437,0.024542443661836555,0.0237150676548481
20200814_clip_36_1548_image_0076,20200814,0.0034884424440425913,0.024462326850980917,0.0236247256398201
20200814_clip_36_1548_image_0078,20200814,0.005049360973677624,0.02471305681352719,0.023704862222075462
20200814_clip_36_1548_image_0080,20200814,0.0039361247025415415,0.02447844689802268,0.02394447661936283
20200814_clip_36_1548_image_0082,20200814,0.003519434561546422,0.023602793417415387,0.023196211084723473
20200814_clip_36_1548_image_0084,20200814,0.0033346827868160544,0.023279890582445,0.022896669805049896
20200814_clip_36_1548_image_0086,20200814,0.00370804004982819,0.023433920551638253,0.023055020719766617
20200814_clip_36_1548_image_0088,20200814,0.0038211161580201454,0.02363669890250618,0.023037834092974663
20200814_clip_36_1548_image_0090,20200814,0.006062705990503637,0.024762681445817506,0.024048976600170135
20200814_clip_36_1548_image_0092,20200814,0.005061551236043577,0.024060115444936657,0.023437393829226494
20200814_clip_36_1548_image_0094,20200814,0.0034186735606493704,0.023768691572086664,0.023239359259605408
20200814_clip_36_1548_image_0096,20200814,0.005146842731959147,0.02383990627564778,0.02345268987119198
20200814_clip_36_1548_image_0098,20200814,0.005133295292501184,0.024136633375860538,0.023722700774669647
20200814_clip_36_1548_image_0100,20200814,0.0054019060439539366,0.024117370294086157,0.023664692416787148
20200814_clip_36_1548_image_0102,20200814,0.004453452680392503,0.024064721378098872,0.023695196956396103
20200814_clip_36_1548_image_0104,20200814,0.0044111777598049556,0.023972966209083593,0.023562205955386162
20200814_clip_36_1548_image_0106,20200814,0.0036733795315457584,0.0233273235430197,0.022914674133062363
20200814_clip_36_1548_image_0108,20200814,0.002438145031608849,0.02377533245297233,0.023391161113977432
20200814_clip_36_1548_image_0110,20200814,0.0034594446389776853,0.023526108454296923,0.02319423109292984
20200814_clip_36_1548_image_0112,20200814,0.004388021866138908,0.024033628798887118,0.023748204112052917
20200814_clip_36_1548_image_0114,20200814,0.004262243684371572,0.024239797749064245,0.023818358778953552
20200814_clip_36_1548_image_0116,20200814,0.004407246600420059,0.024082649741997326,0.023823769763112068
20200814_clip_36_1548_image_0118,20200814,0.003346045586661637,0.023817571001007398,0.023500489071011543
20200814_clip_36_1548_image_0120,20200814,0.0034456083260204474,0.023591274856090513,0.02322401851415634
20200814_clip_37_1616_image_0000,20200814,0.005340965398269815,0.026933563547367634,0.026429375633597374
20200814_clip_37_1616_image_0002,20200814,0.007384994668544641,0.02712403085440417,0.026790840551257133
20200814_clip_37_1616_image_0004,20200814,0.005276027223502631,0.027133240457676257,0.026576748117804527
20200814_clip_37_1616_image_0006,20200814,0.005664289370752949,0.027122386108561637,0.026697680354118347
20200814_clip_37_1616_image_0008,20200814,0.005413057123748424,0.02737465856628477,0.026637442409992218
20200814_clip_37_1616_image_0010,20200814,0.005011283640988908,0.027289448921517166,0.026769571006298065
20200814_clip_37_1616_image_0012,20200814,0.006217904514147892,0.027047962574369956,0.026583252474665642
20200814_clip_37_1616_image_0014,20200814,0.005820363790661946,0.026880979315193246,0.026556994765996933
20200814_clip_37_1616_image_0016,20200814,0.005615387396179998,0.02705942703639981,0.026587096974253654
20200814_clip_37_1616_image_0018,20200814,0.006197675861264455,0.02684940888190716,0.026456259191036224
20200814_clip_37_1616_image_0020,20200814,0.0058081016235352325,0.02697372289417277,0.026567088440060616
20200814_clip_37_1616_image_0022,20200814,0.006061309956885637,0.027251395998652686,0.026906201615929604
20200814_clip_37_1616_image_0024,20200814,0.005972715742657295,0.026990009063560055,0.02661711908876896
20200814_clip_37_1616_image_0026,20200814,0.006013286971087793,0.027218057150483026,0.02686304971575737
20200814_clip_37_1616_image_0028,20200814,0.005822087496884851,0.02734344431490288,0.026956796646118164
20200814_clip_37_1616_image_0030,20200814,0.006458835649064331,0.027461417117008332,0.02718326821923256
20200814_clip_37_1616_image_0032,20200814,0.005756746843359782,0.02680423254753978,0.026538459584116936
20200814_clip_37_1616_image_0034,20200814,0.006172268039337937,0.02708719823815229,0.026644881814718246
20200814_clip_37_1616_image_0036,20200814,0.008130163104747727,0.02716176089618344,0.026796996593475342
20200814_clip_37_1616_image_0038,20200814,0.006296377287632219,0.026992074944286123,0.026494955644011497
20200814_clip_37_1616_image_0040,20200814,0.004824169726782417,0.02680360905318758,0.02625400945544243
20200814_clip_37_1616_image_0042,20200814,0.0044149055301202595,0.026763576754731136,0.026197727769613266
20200814_clip_37_1616_image_0044,20200814,0.006794460851004735,0.026743282582137224,0.026239069178700447
20200814_clip_37_1616_image_0046,20200814,0.006104892373891664,0.026838809863949042,0.02650679647922516
20200814_clip_37_1616_image_0048,20200814,0.004693489072174185,0.026752831930483188,0.02626999281346798
20200814_clip_37_1616_image_0050,20200814,0.006345039295881763,0.027089995504719223,0.026626626029610634
20200814_clip_37_1616_image_0052,20200814,0.0057586677942034975,0.027014756914885973,0.026611879467964172
20200814_clip_37_1616_image_0054,20200814,0.005621455791780694,0.026409492134959214,0.02606257237493992
20200814_clip_37_1616_image_0056,20200814,0.005475597651858691,0.027027291127589212,0.02657865360379219
20200814_clip_37_1616_image_0058,20200814,0.00538053808043969,0.02717131599386512,0.026674628257751465
20200814_clip_37_1616_image_0060,20200814,0.006123952821447272,0.02778086204303854,0.02707044780254364
20200814_clip_37_1616_image_0062,20200814,0.005820237002942375,0.025975343585055204,0.02529686875641346
20200814_clip_37_1616_image_0064,20200814,0.005803012434669514,0.027047861491647753,0.026528868824243546
20200814_clip_37_1616_image_0066,20200814,0.005127453263079536,0.02703542944273156,0.026409242302179337
20200814_clip_37_1616_image_0068,20200814,0.006724141466503139,0.026655959262077835,0.02645924873650074
20200814_clip_37_1616_image_0070,20200814,0.005270102661867802,0.026587215359931034,0.026154914870858192
20200814_clip_37_1616_image_0072,20200814,0.0063196723074657405,0.02721822376021987,0.026891998946666718
20200814_clip_37_1616_image_0074,20200814,0.006577743183684338,0.027220470538131956,0.026907574385404587
20200814_clip_37_1616_image_0076,20200814,0.005886295454537628,0.029004021150472886,0.028407689183950424
20200814_clip_37_1616_image_0078,20200814,0.006301460109957998,0.02850159131016767,0.02790331467986107
20200814_clip_37_1616_image_0080,20200814,0.005109663581648811,0.02801414056442743,0.027214186266064644
20200814_clip_37_1616_image_0082,20200814,0.004585654941560622,0.027910150434285488,0.027193346992135048
20200814_clip_37_1616_image_0084,20200814,0.005864381723066551,0.027486224981038636,0.027002908289432526
20200814_clip_37_1616_image_0086,20200814,0.0047522207443329665,0.026947986994935693,0.026450444012880325
20200814_clip_37_1616_image_0088,20200814,0.004943423789345573,0.027165588946674486,0.02654658816754818
20200814_clip_37_1616_image_0090,20200814,0.005398626132493716,0.02715885965398393,0.026636704802513123
20200814_clip_37_1616_image_0092,20200814,0.005007452005516761,0.02654984601823616,0.02604684792459011
20200814_clip_37_1616_image_0094,20200814,0.005540551335424433,0.027064309827775884,0.026675419881939888
20200814_clip_37_1616_image_0096,20200814,0.004275901196629794,0.027186383613128497,0.026744326576590538
20200814_clip_37_1616_image_0098,20200814,0.004984335158411862,0.027053547092650114,0.026490546762943268
20200814_clip_37_1616_image_0100,20200814,0.005937883293976558,0.02653299178402945,0.0262606143951416
20200814_clip_37_1616_image_0102,20200814,0.0050351871848776505,0.026505020455925052,0.0261423010379076
20200814_clip_37_1616_image_0104,20200814,0.00433865118300171,0.02658218341990987,0.026101527735590935
20200814_clip_37_1616_image_0106,20200814,0.00409703904291487,0.02672327614962089,0.026142489165067673
20200814_clip_37_1616_image_0108,20200814,0.005040522850599816,0.026525121276307823,0.02613341435790062
20200814_clip_37_1616_image_0110,20200814,0.005969996187385052,0.026755329844516645,0.026410212740302086
20200814_clip_37_1616_image_0112,20200814,0.005528608873413416,0.026554883357157125,0.02615744061768055
20200814_clip_37_1616_image_0114,20200814,0.0047535847392351895,0.026402954682674683,0.026019902899861336
20200814_clip_37_1616_image_0116,20200814,0.004785204926718782,0.026568358579537817,0.02614980936050415
20200814_clip_37_1616_image_0118,20200814,0.0047689607264644425,0.026682818941339368,0.026212502270936966
20200814_clip_37_1616_image_0120,20200814,0.005705157553168342,0.026361231462510983,0.025906724855303764
20200814_clip_38_1644_image_0000,20200814,0.003932903302190025,0.0242240120613701,0.023744335398077965
20200814_clip_38_1644_image_0002,20200814,0.004334494869513377,0.02435875011240091,0.023737505078315735
20200814_clip_38_1644_image_0004,20200814,0.009234540370267445,0.024262877651036973,0.024049127474427223
20200814_clip_38_1644_image_0006,20200814,0.006209362213484298,0.024247347294667255,0.02394700050354004
20200814_clip_38_1644_image_0008,20200814,0.005052285016080355,0.02404982668418075,0.023728765547275543
20200814_clip_38_1644_image_0010,20200814,0.0052032189235536545,0.023874500788129544,0.023566799238324165
20200814_clip_38_1644_image_0012,20200814,0.004858197622578047,0.023616082804309213,0.023338543251156807
20200814_clip_38_1644_image_0014,20200814,0.004065842723101696,0.023281778296559714,0.022863449528813362
20200814_clip_38_1644_image_0016,20200814,0.006555296776027818,0.024594481089608603,0.02418341301381588
20200814_clip_38_1644_image_0018,20200814,0.004701085621578615,0.023926787482451806,0.023383663967251778
20200814_clip_38_1644_image_0020,20200814,0.005675546095850596,0.02297688419117746,0.022722849622368813
20200814_clip_38_1644_image_0022,20200814,0.00408720743295599,0.023159058110291543,0.022704388946294785
20200814_clip_38_1644_image_0024,20200814,0.0064501735737588035,0.021903154132947116,0.02185140736401081
20200814_clip_38_1644_image_0026,20200814,0.004713120184031863,0.023071864192919442,0.022856328636407852
20200814_clip_38_1644_image_0028,20200814,0.003319881447297001,0.02352114858463813,0.023159706965088844
20200814_clip_38_1644_image_0030,20200814,0.00303706448137833,0.023476430947172926,0.023031672462821007
20200814_clip_38_1644_image_0032,20200814,0.003878772134438925,0.022843009197134594,0.022544510662555695
20200814_clip_38_1644_image_0034,20200814,0.0038629976967551613,0.023753211010363637,0.023264732211828232
20200814_clip_38_1644_image_0036,20200814,0.004681197012379045,0.023606536657054353,0.02335701324045658
20200814_clip_38_1644_image_0038,20200814,0.004444475428000133,0.02359104098547753,0.02310817688703537
20200814_clip_38_1644_image_0040,20200814,0.005508130641613835,0.024455827653502182,0.02386108785867691
20200814_clip_38_1644_image_0042,20200814,0.0030807864598012915,0.02364572272756688,0.02327200211584568
20200814_clip_38_1644_image_0044,20200814,0.0032641074147639407,0.023895336871530715,0.023402806371450424
20200814_clip_38_1644_image_0046,20200814,0.0052599317807549735,0.024341411070731806,0.023929618299007416
20200814_clip_38_1644_image_0048,20200814,0.004767456050938352,0.024315290197833968,0.023747775703668594
20200814_clip_38_1644_image_0050,20200814,0.006484504169296113,0.024745884396763736,0.02416633814573288
20200814_clip_38_1644_image_0052,20200814,0.007813686316151718,0.024806994225257905,0.0244192685931921
20200814_clip_38_1644_image_0054,20200814,0.007085775831094661,0.02457848523566923,0.02413078211247921
20200814_clip_38_1644_image_0056,20200814,0.008154469295288952,0.024192651833701773,0.02385500818490982
20200814_clip_38_1644_image_0058,20200814,0.009560582682230905,0.02422411343838979,0.02400488778948784
20200814_clip_38_1644_image_0060,20200814,0.0072453195036148044,0.024143247172062236,0.023879356682300568
20200814_clip_38_1644_image_0062,20200814,0.007400449957709896,0.024280716565052835,0.02385888434946537
20200814_clip_38_1644_image_0064,20200814,0.006631721621016915,0.024263791402324597,0.02379896491765976
20200814_clip_38_1644_image_0066,20200814,0.007374371075295346,0.024901205457037733,0.02424388937652111
20200814_clip_38_1644_image_0068,20200814,0.008881006770244117,0.025103934073022152,0.024623896926641464
20200814_clip_38_1644_image_0070,20200814,0.005281457571045776,0.024691972523608947,0.024019991979002953
20200814_clip_38_1644_image_0072,20200814,0.006656314991153768,0.024458820492844372,0.023805560544133186
20200814_clip_38_1644_image_0074,20200814,0.006306275295167622,0.025110621324642333,0.024408448487520218
20200814_clip_38_1644_image_0076,20200814,0.009412497586835229,0.024400775467409166,0.023974087089300156
20200814_clip_38_1644_image_0078,20200814,0.006800157713093747,0.02472547430974421,0.024128833785653114
20200814_clip_38_1644_image_0080,20200814,0.010440480828086074,0.02491927289576906,0.02462661638855934
20200814_clip_38_1644_image_0082,20200814,0.009400858265659437,0.02478544356682211,0.024298250675201416
20200814_clip_38_1644_image_0084,20200814,0.005845760999676675,0.02576144828790578,0.02464529313147068
20200814_clip_38_1644_image_0086,20200814,0.005759371033193624,0.025862797161079684,0.0247295331209898
20200814_clip_38_1644_image_0088,20200814,0.0060756101678927565,0.026050618758631634,0.02515869028866291
